sample_id,speaker,utt_id,target_word,condition,band,operation,target_loss,raw_prediction,mapped_prediction,mapped_correct,raw_exact,target_rank,target_distance,linf
M02||209||pile,M02,209,pile,remove_2-4k,2-4k,remove,3.251953125,pile,pile,1,1,1,0,0.00020000338554382324
M02||209||pile,M02,209,pile,retain_4-8k,4-8k,retain,3.77734375,pile,pile,1,1,1,0,0.00020000338554382324
M02||209||pile,M02,209,pile,remove_4-8k,4-8k,remove,3.337890625,pile,pile,1,1,1,0,0.00020000338554382324
M02||212||four,M02,212,four,retain_0-0.5k,0-0.5k,retain,5.51953125,for,for,0,0,5,1,0.00020000000949949026
M02||212||four,M02,212,four,remove_0-0.5k,0-0.5k,remove,4.703125,four,four,1,1,1,0,0.00020000338554382324
M02||212||four,M02,212,four,retain_0.5-2k,0.5-2k,retain,5.1171875,four,four,1,1,1,0,0.00020000338554382324
M02||212||four,M02,212,four,remove_0.5-2k,0.5-2k,remove,4.91796875,four,four,1,1,1,0,0.00020000338554382324
M02||212||four,M02,212,four,retain_2-4k,2-4k,retain,5.23828125,for,for,0,0,5,1,0.00020000338554382324
M02||212||four,M02,212,four,remove_2-4k,2-4k,remove,4.87109375,four,four,1,1,1,0,0.00020000338554382324
M02||212||four,M02,212,four,retain_4-8k,4-8k,retain,5.4921875,for,for,0,0,5,1,0.00020000338554382324
M02||212||four,M02,212,four,remove_4-8k,4-8k,remove,4.73046875,four,four,1,1,1,0,0.00020000338554382324
M02||216||slip,M02,216,slip,retain_0-0.5k,0-0.5k,retain,3.9921875,slope,cope,0,0,3,2,0.00020000000949949026
M02||216||slip,M02,216,slip,remove_0-0.5k,0-0.5k,remove,2.6953125,slip,slip,1,1,1,0,0.00020000338554382324
M02||216||slip,M02,216,slip,retain_0.5-2k,0.5-2k,retain,3.06640625,slip,slip,1,1,1,0,0.0002000001259148121
M02||216||slip,M02,216,slip,remove_0.5-2k,0.5-2k,remove,3.044921875,slip,slip,1,1,1,0,0.00020000338554382324
M02||216||slip,M02,216,slip,retain_2-4k,2-4k,retain,3.494140625,slope,cope,0,0,3,2,0.00020000338554382324
M02||216||slip,M02,216,slip,remove_2-4k,2-4k,remove,2.712890625,slip,slip,1,1,1,0,0.00020000338554382324
M02||216||slip,M02,216,slip,retain_4-8k,4-8k,retain,3.912109375,slope,cope,0,0,3,2,0.00020000338554382324
M02||216||slip,M02,216,slip,remove_4-8k,4-8k,remove,2.72265625,slip,slip,1,1,1,0,0.00020000338554382324
M02||218||prior,M02,218,prior,retain_0-0.5k,0-0.5k,retain,3.716796875,prime,pile,0,0,2,2,0.00020000000949949026
M02||218||prior,M02,218,prior,remove_0-0.5k,0-0.5k,remove,3.271484375,prior,prior,1,1,1,0,0.00020000338554382324
M02||218||prior,M02,218,prior,retain_0.5-2k,0.5-2k,retain,3.67578125,prime,pile,0,0,2,2,0.00020000338554382324
M02||218||prior,M02,218,prior,remove_0.5-2k,0.5-2k,remove,3.15625,prior,prior,1,1,1,0,0.00020000338554382324
M02||218||prior,M02,218,prior,retain_2-4k,2-4k,retain,3.33984375,prior,prior,1,1,1,0,0.00020000338554382324
M02||218||prior,M02,218,prior,remove_2-4k,2-4k,remove,3.181640625,prior,prior,1,1,1,0,0.00020000338554382324
M02||218||prior,M02,218,prior,retain_4-8k,4-8k,retain,3.525390625,try them,hem,0,0,171,7,0.00020000338554382324
M02||218||prior,M02,218,prior,remove_4-8k,4-8k,remove,3.228515625,prior,prior,1,1,1,0,0.00020000338554382324
M02||221||back,M02,221,back,retain_0-0.5k,0-0.5k,retain,6.8515625,but,bat,0,0,33,3,0.00020000000949949026
M02||221||back,M02,221,back,remove_0-0.5k,0-0.5k,remove,4.6640625,black,back,1,0,1,1,0.00020000338554382324
M02||221||back,M02,221,back,retain_0.5-2k,0.5-2k,retain,5.8515625,but,bat,0,0,33,3,0.0002000001259148121
M02||221||back,M02,221,back,remove_0.5-2k,0.5-2k,remove,5.3515625,black,back,1,0,1,1,0.00020000338554382324
M02||221||back,M02,221,back,retain_2-4k,2-4k,retain,6.02734375,but,bat,0,0,33,3,0.00020000338554382324
M02||221||back,M02,221,back,remove_2-4k,2-4k,remove,4.91015625,black,back,1,0,1,1,0.00020000338554382324
M02||221||back,M02,221,back,retain_4-8k,4-8k,retain,6.1484375,but,bat,0,0,33,3,0.00020000338554382324
M02||221||back,M02,221,back,remove_4-8k,4-8k,remove,5.07421875,black,back,1,0,1,1,0.00020000338554382324
M02||235||root,M02,235,root,retain_0-0.5k,0-0.5k,retain,4.4140625,brute,bite,0,0,122,4,0.00020000000949949026
M02||235||root,M02,235,root,remove_0-0.5k,0-0.5k,remove,3.509765625,root,root,1,1,1,0,0.00020000338554382324
M02||235||root,M02,235,root,retain_0.5-2k,0.5-2k,retain,3.8515625,root,root,1,1,1,0,0.00020000338554382324
M02||235||root,M02,235,root,remove_0.5-2k,0.5-2k,remove,3.716796875,root,root,1,1,1,0,0.00020000338554382324
M02||235||root,M02,235,root,retain_2-4k,2-4k,retain,4.0703125,root,root,1,1,1,0,0.00020000338554382324
M02||235||root,M02,235,root,remove_2-4k,2-4k,remove,3.537109375,root,root,1,1,1,0,0.00020000338554382324
M02||235||root,M02,235,root,retain_4-8k,4-8k,retain,4.19921875,brut,bat,0,0,60,3,0.00020000338554382324
M02||235||root,M02,235,root,remove_4-8k,4-8k,remove,3.67578125,root,root,1,1,1,0,0.00020000338554382324
M02||239||deer,M02,239,deer,retain_0-0.5k,0-0.5k,retain,3.794921875,dear,bear,0,0,3,1,0.00020000000949949026
M02||239||deer,M02,239,deer,remove_0-0.5k,0-0.5k,remove,3.169921875,deer,deer,1,1,1,0,0.00020000338554382324
M02||239||deer,M02,239,deer,retain_0.5-2k,0.5-2k,retain,3.697265625,dear,bear,0,0,3,1,0.00020000338554382324
M02||239||deer,M02,239,deer,remove_0.5-2k,0.5-2k,remove,3.255859375,deer,deer,1,1,1,0,0.00020000338554382324
M02||239||deer,M02,239,deer,retain_2-4k,2-4k,retain,3.67578125,dear,bear,0,0,3,1,0.00020000338554382324
M02||239||deer,M02,239,deer,remove_2-4k,2-4k,remove,3.259765625,deer,deer,1,1,1,0,0.00020000338554382324
M02||239||deer,M02,239,deer,retain_4-8k,4-8k,retain,3.712890625,dear,bear,0,0,3,1,0.00020000338554382324
M02||239||deer,M02,239,deer,remove_4-8k,4-8k,remove,3.271484375,dear,bear,0,0,3,1,0.00020000338554382324
M02||81||select,M02,81,select,retain_0-0.5k,0-0.5k,retain,5.85546875,oh,oh,0,0,309,6,0.0001858845353126526
M02||81||select,M02,81,select,remove_0-0.5k,0-0.5k,remove,3.37890625,select,select,1,1,1,0,0.00020000338554382324
M02||81||select,M02,81,select,retain_0.5-2k,0.5-2k,retain,4.7890625,oh,oh,0,0,309,6,0.00020000338554382324
M02||81||select,M02,81,select,remove_0.5-2k,0.5-2k,remove,3.478515625,oh,oh,0,0,309,6,0.00020000338554382324
M02||81||select,M02,81,select,retain_2-4k,2-4k,retain,4.4609375,oh,oh,0,0,309,6,0.00020000338554382324
M02||81||select,M02,81,select,remove_2-4k,2-4k,remove,3.560546875,oh,oh,0,0,309,6,0.00020000338554382324
M02||81||select,M02,81,select,retain_4-8k,4-8k,retain,4.0546875,oh,oh,0,0,309,6,0.00020000338554382324
M02||81||select,M02,81,select,remove_4-8k,4-8k,remove,3.8515625,oh,oh,0,0,309,6,0.00020000338554382324
M02||89||briar,M02,89,briar,retain_0-0.5k,0-0.5k,retain,5.046875,yeah,bear,0,0,97,4,0.000154886394739151
M02||89||briar,M02,89,briar,remove_0-0.5k,0-0.5k,remove,3.66015625,drier,briar,1,0,1,2,0.00020000338554382324
M02||89||briar,M02,89,briar,retain_0.5-2k,0.5-2k,retain,4.58984375,drah,bran,0,0,17,3,0.00020000338554382324
M02||89||briar,M02,89,briar,remove_0.5-2k,0.5-2k,remove,3.841796875,drair,air,0,0,13,3,0.00020000338554382324
M02||89||briar,M02,89,briar,retain_2-4k,2-4k,retain,4.37890625,drair,air,0,0,13,3,0.00020000338554382324
M02||89||briar,M02,89,briar,remove_2-4k,2-4k,remove,4.00390625,drair,air,0,0,13,3,0.00020000338554382324
M02||89||briar,M02,89,briar,retain_4-8k,4-8k,retain,4.4140625,drair,air,0,0,13,3,0.00020000338554382324
M02||89||briar,M02,89,briar,remove_4-8k,4-8k,remove,4.05078125,drair,air,0,0,13,3,0.00020000338554382324
M02||94||pat,M02,94,pat,retain_0-0.5k,0-0.5k,retain,6.3046875,god,go,0,0,76,3,0.00016683340072631836
M02||94||pat,M02,94,pat,remove_0-0.5k,0-0.5k,remove,4.78515625,pat,pat,1,1,1,0,0.00020000338554382324
M02||94||pat,M02,94,pat,retain_0.5-2k,0.5-2k,retain,5.7890625,god,go,0,0,76,3,0.00020000338554382324
M02||94||pat,M02,94,pat,remove_0.5-2k,0.5-2k,remove,5.015625,god,go,0,0,76,3,0.00020000338554382324
M02||94||pat,M02,94,pat,retain_2-4k,2-4k,retain,5.46875,todd,hold,0,0,175,4,0.00020000338554382324
M02||94||pat,M02,94,pat,remove_2-4k,2-4k,remove,5.171875,that,hat,0,0,12,2,0.00020000338554382324
M02||94||pat,M02,94,pat,retain_4-8k,4-8k,retain,5.59375,god,go,0,0,76,3,0.00020000338554382324
M02||94||pat,M02,94,pat,remove_4-8k,4-8k,remove,5.13671875,that,hat,0,0,12,2,0.00020000338554382324
M02||97||echo,M02,97,echo,retain_0-0.5k,0-0.5k,retain,3.986328125,i call,bill,0,0,52,5,0.0002000001259148121
M02||97||echo,M02,97,echo,remove_0-0.5k,0-0.5k,remove,3.41796875,echo,echo,1,1,1,0,0.00020000338554382324
M02||97||echo,M02,97,echo,retain_0.5-2k,0.5-2k,retain,3.83984375,i call,bill,0,0,52,5,0.00020000338554382324
M02||97||echo,M02,97,echo,remove_0.5-2k,0.5-2k,remove,3.541015625,echo,echo,1,1,1,0,0.00020000338554382324
M02||97||echo,M02,97,echo,retain_2-4k,2-4k,retain,3.697265625,echo,echo,1,1,1,0,0.00020000338554382324
M02||97||echo,M02,97,echo,remove_2-4k,2-4k,remove,3.638671875,echo,echo,1,1,1,0,0.00020000338554382324
M02||97||echo,M02,97,echo,retain_4-8k,4-8k,retain,3.8046875,echo,echo,1,1,1,0,0.00020000338554382324
M02||97||echo,M02,97,echo,remove_4-8k,4-8k,remove,3.5546875,echo,echo,1,1,1,0,0.00020000338554382324
M02||105||at,M02,105,at,retain_0-0.5k,0-0.5k,retain,6.72265625,alright,light,0,0,14,5,0.0001878291368484497
M02||105||at,M02,105,at,remove_0-0.5k,0-0.5k,remove,5.4765625,act,at,1,0,1,1,0.00020000338554382324
M02||105||at,M02,105,at,retain_0.5-2k,0.5-2k,retain,6.3828125,alright,light,0,0,14,5,0.00020000338554382324
M02||105||at,M02,105,at,remove_0.5-2k,0.5-2k,remove,5.62109375,act,at,1,0,1,1,0.00020000338554382324
M02||105||at,M02,105,at,retain_2-4k,2-4k,retain,5.953125,act,at,1,0,1,1,0.00020000338554382324
M02||105||at,M02,105,at,remove_2-4k,2-4k,remove,5.93359375,act,at,1,0,1,1,0.00020000338554382324
M02||105||at,M02,105,at,retain_4-8k,4-8k,retain,6.19140625,alright,light,0,0,14,5,0.00020000338554382324
M02||105||at,M02,105,at,remove_4-8k,4-8k,remove,5.74609375,act,at,1,0,1,1,0.00020000338554382324
M02||108||pitting,M02,108,pitting,retain_0-0.5k,0-0.5k,retain,7.171875,paisley,pile,0,0,176,6,0.00015524309128522873
M02||108||pitting,M02,108,pitting,remove_0-0.5k,0-0.5k,remove,5.71875,pilling,pitting,1,0,1,2,0.00020000338554382324
M02||108||pitting,M02,108,pitting,retain_0.5-2k,0.5-2k,retain,6.83203125,paling,pitting,1,0,1,3,0.00020000338554382324
M02||108||pitting,M02,108,pitting,remove_0.5-2k,0.5-2k,remove,5.80078125,pilling,pitting,1,0,1,2,0.00020000338554382324
M02||108||pitting,M02,108,pitting,retain_2-4k,2-4k,retain,6.484375,paling,pitting,1,0,1,3,0.00020000338554382324
M02||108||pitting,M02,108,pitting,remove_2-4k,2-4k,remove,6.09375,paling,pitting,1,0,1,3,0.00020000338554382324
M02||108||pitting,M02,108,pitting,retain_4-8k,4-8k,retain,6.5234375,paling,pitting,1,0,1,3,0.00020000338554382324
M02||108||pitting,M02,108,pitting,remove_4-8k,4-8k,remove,6.0703125,paling,pitting,1,0,1,3,0.00020000338554382324
M02||115||kilo,M02,115,kilo,retain_0-0.5k,0-0.5k,retain,5.75,here now,here,0,0,137,7,0.00013489685079548508
M02||115||kilo,M02,115,kilo,remove_0-0.5k,0-0.5k,remove,4.5390625,kilo,kilo,1,1,1,0,0.00020000338554382324
M02||115||kilo,M02,115,kilo,retain_0.5-2k,0.5-2k,retain,5.41796875,here now,here,0,0,137,7,0.00020000338554382324
M02||115||kilo,M02,115,kilo,remove_0.5-2k,0.5-2k,remove,4.75,here now,here,0,0,137,7,0.00020000338554382324
M02||115||kilo,M02,115,kilo,retain_2-4k,2-4k,retain,5.19140625,here now,here,0,0,137,7,0.00020000338554382324
M02||115||kilo,M02,115,kilo,remove_2-4k,2-4k,remove,4.88671875,here now,here,0,0,137,7,0.00020000338554382324
M02||115||kilo,M02,115,kilo,retain_4-8k,4-8k,retain,5.16796875,here now,here,0,0,137,7,0.00020000338554382324
M02||115||kilo,M02,115,kilo,remove_4-8k,4-8k,remove,4.94140625,here now,here,0,0,137,7,0.00020000338554382324
M02||120||papa,M02,120,papa,retain_0-0.5k,0-0.5k,retain,5.2421875,far up all,alpha,0,0,9,7,0.00010361429303884506
M02||120||papa,M02,120,papa,remove_0-0.5k,0-0.5k,remove,3.74609375,papa,papa,1,1,1,0,0.00020000338554382324
M02||120||papa,M02,120,papa,retain_0.5-2k,0.5-2k,retain,4.80859375,far up all,alpha,0,0,9,7,0.00020000338554382324
M02||120||papa,M02,120,papa,remove_0.5-2k,0.5-2k,remove,4.11328125,far up,farm,0,0,100,5,0.00020000338554382324
M02||120||papa,M02,120,papa,retain_2-4k,2-4k,retain,4.546875,far up,farm,0,0,100,5,0.00020000338554382324
M02||120||papa,M02,120,papa,remove_2-4k,2-4k,remove,4.3203125,far up,farm,0,0,100,5,0.00020000338554382324
M02||120||papa,M02,120,papa,retain_4-8k,4-8k,retain,4.8125,far up,farm,0,0,100,5,0.00020000338554382324
M02||120||papa,M02,120,papa,remove_4-8k,4-8k,remove,4.12109375,purple,bubble,0,0,12,4,0.00020000338554382324
M02||123||hem,M02,123,hem,retain_0-0.5k,0-0.5k,retain,5.34375,him,him,0,0,3,1,0.000136498361825943
M02||123||hem,M02,123,hem,remove_0-0.5k,0-0.5k,remove,4.37109375,hem,hem,1,1,1,0,0.00020000338554382324
M02||123||hem,M02,123,hem,retain_0.5-2k,0.5-2k,retain,5.00390625,him,him,0,0,3,1,0.00020000338554382324
M02||123||hem,M02,123,hem,remove_0.5-2k,0.5-2k,remove,4.55859375,hem,hem,1,1,1,0,0.00020000338554382324
M02||123||hem,M02,123,hem,retain_2-4k,2-4k,retain,4.80859375,him,him,0,0,3,1,0.00020000338554382324
M02||123||hem,M02,123,hem,remove_2-4k,2-4k,remove,4.68359375,him,him,0,0,3,1,0.00020000338554382324
M02||123||hem,M02,123,hem,retain_4-8k,4-8k,retain,4.9765625,him,him,0,0,3,1,0.00020000338554382324
M02||123||hem,M02,123,hem,remove_4-8k,4-8k,remove,4.6015625,hem,hem,1,1,1,0,0.00020000338554382324
M02||124||loyal,M02,124,loyal,retain_0-0.5k,0-0.5k,retain,3.755859375,no,no,0,0,171,4,0.00013044947991147637
M02||124||loyal,M02,124,loyal,remove_0-0.5k,0-0.5k,remove,3.408203125,l l l l l l l l,bill,0,0,4,13,0.00020000338554382324
M02||124||loyal,M02,124,loyal,retain_0.5-2k,0.5-2k,retain,3.67578125,no,no,0,0,171,4,0.00020000338554382324
M02||124||loyal,M02,124,loyal,remove_0.5-2k,0.5-2k,remove,3.44921875,l l l l l l l l,bill,0,0,4,13,0.00020000338554382324
M02||124||loyal,M02,124,loyal,retain_2-4k,2-4k,retain,3.548828125,no,no,0,0,171,4,0.00020000338554382324
M02||124||loyal,M02,124,loyal,remove_2-4k,2-4k,remove,3.513671875,no,no,0,0,171,4,0.00020000338554382324
M02||124||loyal,M02,124,loyal,retain_4-8k,4-8k,retain,3.58203125,no,no,0,0,171,4,0.00020000338554382324
M02||124||loyal,M02,124,loyal,remove_4-8k,4-8k,remove,3.494140625,l l l l l l l l,bill,0,0,4,13,0.00020000338554382324
M02||125||sign,M02,125,sign,retain_0-0.5k,0-0.5k,retain,5.140625,sorry,sort,0,0,113,4,0.00015403376892209053
M02||125||sign,M02,125,sign,remove_0-0.5k,0-0.5k,remove,3.88671875,sign,sign,1,1,1,0,0.00020000338554382324
M02||125||sign,M02,125,sign,retain_0.5-2k,0.5-2k,retain,4.89453125,sorry,sort,0,0,113,4,0.00020000338554382324
M02||125||sign,M02,125,sign,remove_0.5-2k,0.5-2k,remove,4.0234375,son,sin,0,0,23,2,0.00020000338554382324
M02||125||sign,M02,125,sign,retain_2-4k,2-4k,retain,4.515625,sorry,sort,0,0,113,4,0.00020000338554382324
M02||125||sign,M02,125,sign,remove_2-4k,2-4k,remove,4.30078125,sorry,sort,0,0,113,4,0.00020000338554382324
M02||125||sign,M02,125,sign,retain_4-8k,4-8k,retain,4.55078125,sorry,sort,0,0,113,4,0.00020000338554382324
M02||125||sign,M02,125,sign,remove_4-8k,4-8k,remove,4.31640625,sorry,sort,0,0,113,4,0.00020000338554382324
M02||127||take,M02,127,take,retain_0-0.5k,0-0.5k,retain,5.60546875,hey,he,0,0,224,4,0.0001393333077430725
M02||127||take,M02,127,take,remove_0-0.5k,0-0.5k,remove,4.81640625,take,take,1,1,1,0,0.00020000338554382324
M02||127||take,M02,127,take,retain_0.5-2k,0.5-2k,retain,5.390625,hey,he,0,0,224,4,0.00020000338554382324
M02||127||take,M02,127,take,remove_0.5-2k,0.5-2k,remove,4.96484375,hey,he,0,0,224,4,0.00020000338554382324
M02||127||take,M02,127,take,retain_2-4k,2-4k,retain,5.2734375,hey,he,0,0,224,4,0.00020000338554382324
M02||127||take,M02,127,take,remove_2-4k,2-4k,remove,5.04296875,hey,he,0,0,224,4,0.00020000338554382324
M02||127||take,M02,127,take,retain_4-8k,4-8k,retain,5.2265625,hey,he,0,0,224,4,0.00020000338554382324
M02||127||take,M02,127,take,remove_4-8k,4-8k,remove,5.0703125,hey,he,0,0,224,4,0.00020000338554382324
M02||132||brawn,M02,132,brawn,retain_0-0.5k,0-0.5k,retain,5.296875,all right,light,0,0,79,8,0.00013154232874512672
M02||132||brawn,M02,132,brawn,remove_0-0.5k,0-0.5k,remove,3.66015625,brawn,brawn,1,1,1,0,0.00020000338554382324
M02||132||brawn,M02,132,brawn,retain_0.5-2k,0.5-2k,retain,4.7265625,bye,ate,0,0,121,4,0.00020000338554382324
M02||132||brawn,M02,132,brawn,remove_0.5-2k,0.5-2k,remove,3.708984375,brawn,brawn,1,1,1,0,0.00020000338554382324
M02||132||brawn,M02,132,brawn,retain_2-4k,2-4k,retain,3.94140625,braun,bran,0,0,2,1,0.00020000338554382324
M02||132||brawn,M02,132,brawn,remove_2-4k,2-4k,remove,4.0078125,brawn,brawn,1,1,1,0,0.00020000338554382324
M02||132||brawn,M02,132,brawn,retain_4-8k,4-8k,retain,4.4296875,bye,ate,0,0,121,4,0.00020000338554382324
M02||132||brawn,M02,132,brawn,remove_4-8k,4-8k,remove,3.759765625,braun,bran,0,0,2,1,0.00020000338554382324
M02||136||knitting,M02,136,knitting,retain_0-0.5k,0-0.5k,retain,5.99609375,nighting,fitting,0,0,3,3,0.0001418055035173893
M02||136||knitting,M02,136,knitting,remove_0-0.5k,0-0.5k,remove,4.4296875,knitting,knitting,1,1,1,0,0.00020000338554382324
M02||136||knitting,M02,136,knitting,retain_0.5-2k,0.5-2k,retain,5.37890625,nothing,fitting,0,0,3,3,0.00020000338554382324
M02||136||knitting,M02,136,knitting,remove_0.5-2k,0.5-2k,remove,4.640625,needing,feed,0,0,4,4,0.00020000338554382324
M02||136||knitting,M02,136,knitting,retain_2-4k,2-4k,retain,5.21484375,nothing,fitting,0,0,3,3,0.00020000338554382324
M02||136||knitting,M02,136,knitting,remove_2-4k,2-4k,remove,4.83203125,needing,feed,0,0,4,4,0.00020000338554382324
M02||136||knitting,M02,136,knitting,retain_4-8k,4-8k,retain,5.35546875,nothing,fitting,0,0,3,3,0.00020000338554382324
M02||136||knitting,M02,136,knitting,remove_4-8k,4-8k,remove,4.671875,needing,feed,0,0,4,4,0.00020000338554382324
M02||140||pit,M02,140,pit,retain_0-0.5k,0-0.5k,retain,6.79296875,pick,lick,0,0,9,2,0.00016742944717407227
M02||140||pit,M02,140,pit,remove_0-0.5k,0-0.5k,remove,5.0859375,pit,pit,1,1,1,0,0.00020000338554382324
M02||140||pit,M02,140,pit,retain_0.5-2k,0.5-2k,retain,6.36328125,pic,pit,1,0,1,1,0.00020000338554382324
M02||140||pit,M02,140,pit,remove_0.5-2k,0.5-2k,remove,5.4609375,pic,pit,1,0,1,1,0.00020000338554382324
M02||140||pit,M02,140,pit,retain_2-4k,2-4k,retain,6.171875,pic,pit,1,0,1,1,0.00020000338554382324
M02||140||pit,M02,140,pit,remove_2-4k,2-4k,remove,5.609375,pic,pit,1,0,1,1,0.00020000338554382324
M02||140||pit,M02,140,pit,retain_4-8k,4-8k,retain,6.08984375,pic,pit,1,0,1,1,0.00020000338554382324
M02||140||pit,M02,140,pit,remove_4-8k,4-8k,remove,5.7421875,pic,pit,1,0,1,1,0.00020000338554382324
M02||142||pit,M02,142,pit,retain_0-0.5k,0-0.5k,retain,5.515625,okay,pay,0,0,157,4,0.00019997358322143555
M02||142||pit,M02,142,pit,remove_0-0.5k,0-0.5k,remove,4.8125,pit,pit,1,1,1,0,0.00020000338554382324
M02||142||pit,M02,142,pit,retain_0.5-2k,0.5-2k,retain,5.3671875,okay,pay,0,0,157,4,0.0002000001259148121
M02||142||pit,M02,142,pit,remove_0.5-2k,0.5-2k,remove,4.94140625,okay,pay,0,0,157,4,0.00020000338554382324
M02||142||pit,M02,142,pit,retain_2-4k,2-4k,retain,5.1796875,okay,pay,0,0,157,4,0.00020000338554382324
M02||142||pit,M02,142,pit,remove_2-4k,2-4k,remove,5.109375,okay,pay,0,0,157,4,0.00020000338554382324
M02||142||pit,M02,142,pit,retain_4-8k,4-8k,retain,5.2890625,okay,pay,0,0,157,4,0.00020000338554382324
M02||142||pit,M02,142,pit,remove_4-8k,4-8k,remove,5.03125,okay,pay,0,0,157,4,0.00020000338554382324
M02||143||november,M02,143,november,retain_0-0.5k,0-0.5k,retain,5.81640625,no this is bad,bad,0,0,4,11,0.00011193379759788513
M02||143||november,M02,143,november,remove_0-0.5k,0-0.5k,remove,3.470703125,november,november,1,1,1,0,0.00020000338554382324
M02||143||november,M02,143,november,retain_0.5-2k,0.5-2k,retain,5.08203125,no this is bad,bad,0,0,4,11,0.00020000338554382324
M02||143||november,M02,143,november,remove_0.5-2k,0.5-2k,remove,3.5,november,november,1,1,1,0,0.00020000338554382324
M02||143||november,M02,143,november,retain_2-4k,2-4k,retain,4.46875,no no no,boot,0,0,13,6,0.00020000338554382324
M02||143||november,M02,143,november,remove_2-4k,2-4k,remove,3.634765625,november,november,1,1,1,0,0.00020000338554382324
M02||143||november,M02,143,november,retain_4-8k,4-8k,retain,4.25,no no no,boot,0,0,13,6,0.00020000338554382324
M02||143||november,M02,143,november,remove_4-8k,4-8k,remove,3.845703125,no no no,boot,0,0,13,6,0.00020000338554382324
M02||146||barn,M02,146,barn,retain_0-0.5k,0-0.5k,retain,4.61328125,bone,one,0,0,13,3,0.00014358758926391602
M02||146||barn,M02,146,barn,remove_0-0.5k,0-0.5k,remove,3.974609375,burn,barn,1,0,1,1,0.00020000338554382324
M02||146||barn,M02,146,barn,retain_0.5-2k,0.5-2k,retain,4.42578125,bone,one,0,0,13,3,0.00020000338554382324
M02||146||barn,M02,146,barn,remove_0.5-2k,0.5-2k,remove,4.07421875,burn,barn,1,0,1,1,0.00020000338554382324
M02||146||barn,M02,146,barn,retain_2-4k,2-4k,retain,4.2578125,burn,barn,1,0,1,1,0.00020000338554382324
M02||146||barn,M02,146,barn,remove_2-4k,2-4k,remove,4.1875,burn,barn,1,0,1,1,0.00020000338554382324
M02||146||barn,M02,146,barn,retain_4-8k,4-8k,retain,4.328125,bone,one,0,0,13,3,0.00020000338554382324
M02||146||barn,M02,146,barn,remove_4-8k,4-8k,remove,4.12109375,burn,barn,1,0,1,1,0.00020000338554382324
M02||147||him,M02,147,him,retain_0-0.5k,0-0.5k,retain,5.76171875,helm,hem,0,0,8,2,0.0001474977470934391
M02||147||him,M02,147,him,remove_0-0.5k,0-0.5k,remove,4.953125,him,him,1,1,1,0,0.00020000338554382324
M02||147||him,M02,147,him,retain_0.5-2k,0.5-2k,retain,5.41015625,helm,hem,0,0,8,2,0.00020000338554382324
M02||147||him,M02,147,him,remove_0.5-2k,0.5-2k,remove,5.03515625,him,him,1,1,1,0,0.00020000338554382324
M02||147||him,M02,147,him,retain_2-4k,2-4k,retain,5.24609375,him,him,1,1,1,0,0.00020000338554382324
M02||147||him,M02,147,him,remove_2-4k,2-4k,remove,5.08203125,him,him,1,1,1,0,0.00020000338554382324
M02||147||him,M02,147,him,retain_4-8k,4-8k,retain,5.28515625,helm,hem,0,0,8,2,0.00020000338554382324
M02||147||him,M02,147,him,remove_4-8k,4-8k,remove,5.109375,him,him,1,1,1,0,0.00020000338554382324
M02||150||kitten,M02,150,kitten,retain_0-0.5k,0-0.5k,retain,7.0625,get,at,0,0,273,5,0.00019997358322143555
M02||150||kitten,M02,150,kitten,remove_0-0.5k,0-0.5k,remove,4.24609375,kitten,kitten,1,1,1,0,0.00020000338554382324
M02||150||kitten,M02,150,kitten,retain_0.5-2k,0.5-2k,retain,5.80859375,get,at,0,0,273,5,0.00020000338554382324
M02||150||kitten,M02,150,kitten,remove_0.5-2k,0.5-2k,remove,4.33984375,kitten,kitten,1,1,1,0,0.00020000338554382324
M02||150||kitten,M02,150,kitten,retain_2-4k,2-4k,retain,5.48828125,get him,him,0,0,80,6,0.00020000338554382324
M02||150||kitten,M02,150,kitten,remove_2-4k,2-4k,remove,4.4140625,kitten,kitten,1,1,1,0,0.00020000338554382324
M02||150||kitten,M02,150,kitten,retain_4-8k,4-8k,retain,5.62109375,get him,him,0,0,80,6,0.00020000338554382324
M02||150||kitten,M02,150,kitten,remove_4-8k,4-8k,remove,4.38671875,kitten,kitten,1,1,1,0,0.00020000338554382324
M02||156||yes,M02,156,yes,retain_0-0.5k,0-0.5k,retain,7.30078125,yeah,bear,0,0,11,2,0.00016802363097667694
M02||156||yes,M02,156,yes,remove_0-0.5k,0-0.5k,remove,5.9140625,yes,yes,1,1,1,0,0.00020000338554382324
M02||156||yes,M02,156,yes,retain_0.5-2k,0.5-2k,retain,6.90625,yeah,bear,0,0,11,2,0.00020000338554382324
M02||156||yes,M02,156,yes,remove_0.5-2k,0.5-2k,remove,5.9921875,yes,yes,1,1,1,0,0.00020000338554382324
M02||156||yes,M02,156,yes,retain_2-4k,2-4k,retain,6.47265625,wow yeah,loyal,0,0,43,6,0.00020000338554382324
M02||156||yes,M02,156,yes,remove_2-4k,2-4k,remove,6.125,yes,yes,1,1,1,0,0.00020000338554382324
M02||156||yes,M02,156,yes,retain_4-8k,4-8k,retain,6.3125,wow yes,yes,1,0,1,4,0.00020000338554382324
M02||156||yes,M02,156,yes,remove_4-8k,4-8k,remove,6.26171875,yes,yes,1,1,1,0,0.00020000338554382324
